TOR_F_SCALE,BEGIN_LAT,BEGIN_LON
F2,32.6306,-97.2194
F2,32.5473,-96.8238
F2,32.8998,-96.2968
F2,39.072,-89.7264
F2,42.246,-98.092
F2,33.5069,-83.7465
F2,37.098,-88.8781
F2,37.1225,-88.4958
F2,38.4287,-88.1482
F2,39.834,-96.737
F2,38.419,-88.1483
F2,38.4892,-87.9229
F2,38.37,-88.53
F2,39.9445,-87.9026
F2,40.1273,-87.4585
F2,40.3485,-87.931
F2,34.149,-90.767
F2,40.5768,-89.6542
F2,40.1017,-87.5307
F2,37.7322,-87.7559
F2,39.8796,-88.1859
F2,40.3013,-86.9467
F2,41.6183,-83.4824
F2,37.1238,-88.436
F2,35.4858,-97.8511
F2,41.539,-83.568
F2,40.4639,-86.1266
F2,38.9965,-88.929
F2,34.463,-85.9917
F2,42.8519,-83.7734
F2,36.0282,-95.7616
F2,40.374,-98.014
F2,34.184,-89.9106
F2,42.0805,-96.3861
F2,48.3511,-105.6108
F2,40.6827,-96.4637
F2,35.7676,-87.6493
F2,47.3,-95.91
F2,42.1536,-96.3305
F2,47.32,-95.55
F2,37.6212,-85.7988
F2,42.1668,-90.15
F2,35.463,-96.789
F2,38.7541,-90.4899
F2,35.693,-97.232
F2,35.724,-97.154
F2,42.2642,-96.9618
F2,42.2148,-96.2827
F2,36.68,-87.56
F2,36.4389,-86.9095
F2,37.0595,-87.0544
F2,36.2208,-86.5461
F2,35.6332,-94.4718
F2,37.8424,-88.6174
F2,32.73,-91.57
F2,36.4918,-94.7809
F2,36.0054,-92.0971
F2,38.7608,-90.4297
F2,37.0272,-86.241
F2,33.1437,-84.6765
F2,33.1004,-84.523
F2,31.1091,-89.9209
F2,31.209,-89.663
F2,31.4481,-89.8583
F2,34.2678,-86.1076
F2,37.5797,-97.5061
F2,34.4051,-94.4642
F2,40.1798,-96.9171
F2,32.5327,-85.7365
F2,33.4805,-102.561
F2,34.2933,-93.4795
F2,42.8454,-74.1921
F2,34.6017,-93.8294
F2,36.8129,-94.8461
F2,37.2784,-88.3739
F2,36.76,-90.26
F2,40.926,-89.0363
F2,42.8246,-93.4745
F2,40.9768,-88.9308
F2,41.2372,-88.3033
F2,41.4093,-87.9312
F2,40.3787,-86.2808
F2,40.3263,-86.3946
F2,38.5374,-87.6121
F2,40.1163,-87.2456
F2,38.642,-87.2224
F2,33.555,-91.232
F2,40.2087,-87.0922
F2,40.2147,-87.0843
F2,40.0176,-86.534
F2,34.907,-90.559
F2,31.398,-91.29
F2,44.383,-88.774
F2,36.7332,-89.85
F2,34.697,-76.774
F2,36.713,-86.9166
F2,35.489,-92.574
F2,40.6827,-96.4637
F2,41.2851,-88.2469
F2,39.1287,-89.8272
F2,42.896,-83.574
F2,41.0366,-85.8926
F2,40.6529,-85.6676
F2,40.9909,-84.3418
F2,40.6918,-86.8785
F2,40.5689,-87.0955
F2,40.6918,-86.8785
F2,40.5515,-85.8383
F2,40.5649,-87.0791
F2,41.0431,-85.8831
F2,34.828,-77.902
F2,31.6986,-89.2239
F2,30.7289,-90.4799
F2,30.8157,-83.2833
F2,30.4025,-85.0746
F2,34.4941,-85.6754
F2,31.7579,-88.7559
F2,40.03,-94.0
F2,38.0371,-94.6419
F2,39.2115,-94.1926
F2,32.4116,-89.1147
F2,43.5975,-97.0583
F2,33.4382,-88.4064
F2,33.3664,-88.538
F2,42.091,-96.9449
F2,44.714,-104.573
F2,42.4822,-97.0599
F2,42.9705,-90.2243
F2,30.8685,-98.0875
F2,42.2117,-92.5253
F2,43.0123,-90.4216
F2,42.4988,-97.0407
F2,42.398,-71.0219
F2,48.86,-97.02
F2,46.5,-96.27
F2,33.6617,-94.2303
F2,39.631,-88.9567
F2,37.6014,-81.2012
F2,32.4921,-92.2421
F2,35.1271,-92.1179
F2,39.518,-90.841
F2,35.57,-76.66
F2,36.6843,-90.8698
F2,36.9987,-94.753
F2,40.77,-97.2
F2,32.8866,-93.875
F2,32.9041,-93.8188
F2,39.399,-89.0256
F2,32.2946,-101.2859
F2,38.98,-105.4445
F2,31.6717,-89.6567
F2,34.3073,-85.9305
F2,39.2125,-94.1701
F2,42.7376,-90.5188
F2,33.122,-85.0556
F2,36.4286,-89.1416
F2,35.0186,-86.4875
F2,41.55,-76.48
F2,32.9338,-89.3203
F2,34.1672,-86.0507
F2,34.3491,-85.8401
F2,32.9287,-89.3152
F2,47.7,-96.86
F2,47.82,-96.35
F2,40.872,-97.0351
F2,40.97,-96.7955
F2,36.054,-76.74
F2,36.06,-76.705
F2,36.14,-76.577
F2,36.25,-76.36
F2,36.08,-76.5
F2,47.71,-103.28
F2,36.22,-76.31
F2,35.47,-77.26
F2,36.912,-94.8215
F2,36.9142,-87.4512
F2,35.2491,-91.9215
F2,36.05,-76.55
F2,36.28,-76.17
F2,40.6638,-97.7309
F2,43.0431,-89.4799
F2,33.4888,-88.2802
F2,33.5856,-87.0055
F2,41.8028,-99.1407
F2,41.8348,-98.9567
F2,41.8397,-98.9986
F2,32.88,-89.43
F2,41.3174,-95.5606
F2,33.3592,-86.995
F2,33.8019,-86.5345
F2,44.034,-98.8908
F2,44.0635,-98.8025
F2,32.5745,-82.9754
F2,41.6108,-94.5128
F2,42.99,-75.64
F2,44.0725,-98.573
F2,41.2789,-87.6081
F2,41.2793,-87.3911
F2,35.3183,-87.577
F2,36.1016,-85.8869
F2,39.7781,-98.3652
F2,39.9476,-97.9662
F2,40.1403,-97.8208
F2,34.9835,-94.6658
F2,40.0021,-97.9231
F2,40.0027,-97.6615
F2,39.2107,-94.195
F2,34.552,-95.2235
F2,39.4356,-100.615
F2,41.2527,-90.9854
F2,43.2508,-83.6961
F2,37.2499,-86.35
F2,40.3618,-89.5496
F2,37.5337,-100.3193
F2,41.0234,-92.8428
F2,30.8154,-97.1175
F2,40.8741,-90.7009
F2,40.8892,-90.5936
F2,32.915,-96.518
F2,29.511,-95.235
F2,31.57,-86.375
F2,29.6383,-95.1126
F2,32.1304,-89.0711
F2,33.2181,-81.9498
F2,33.9311,-93.8659
F2,36.91,-91.93
F2,39.6838,-97.8974
F2,32.0888,-95.2289
F2,32.1177,-94.9438
F2,36.593,-99.659
F2,33.1602,-95.0703
F2,36.522,-99.729
F2,41.3839,-90.7945
F2,29.5112,-95.2346
F2,33.481,-81.7618
F2,33.0607,-96.434
F2,32.7192,-80.0552
F2,35.253,-101.158
F2,35.37,-101.086
F2,44.417,-103.007
F2,43.218,-98.177
F2,46.38,-95.07
F2,40.8983,-93.028
F2,37.6708,-100.2151
F2,32.4984,-95.3989
F2,34.0074,-95.1384
F2,32.6562,-102.4463
F2,40.8432,-93.0872
F2,41.4245,-92.4992
F2,39.5293,-102.9148
F2,37.9125,-97.6203
F2,38.317,-100.2446
F2,37.2834,-100.6453
F2,37.4745,-100.4152
F2,34.694,-90.7741
F2,35.3482,-97.5658
F2,33.4433,-86.9137
F2,35.974,-100.423
F2,34.702,-90.9161
F2,32.6228,-94.3216
F2,30.4561,-95.4994
F2,47.72,-97.38
F2,34.7649,-95.3112
F2,35.9727,-95.7615
F2,36.1615,-96.2181
F2,36.1719,-95.57
F2,33.6434,-98.7318
F2,33.983,-96.2684
F2,34.5055,-99.2079
F2,34.27,-96.0933
F2,29.537,-95.221
F2,29.624,-97.982
F2,29.127,-98.155
F2,38.8389,-90.6419
F2,34.954,-88.0731
F2,35.5499,-87.8145
F2,41.2641,-88.2462
F2,41.6565,-89.3213
F2,41.222,-84.6813
F2,39.9728,-88.0739
F2,41.5342,-90.3616
F2,39.133,-99.1814
F2,26.57,-82.037
F2,31.3241,-89.6506
F2,27.253,-82.5396
F2,27.538,-82.219
F2,32.7303,-88.5776
F2,31.696,-90.4023
F2,36.3496,-78.5443
F2,32.4685,-88.8749
F2,30.0408,-90.9632
F2,36.3759,-78.5105
F2,30.0732,-90.5067
F2,31.1157,-89.5159
F2,30.496,-90.7592
F2,31.598,-95.116
F2,33.0273,-88.3177
F2,40.01,-76.0297
F2,32.5007,-95.3712
F2,36.9801,-87.6681
F2,33.9647,-95.9914
F2,31.6063,-84.8179
F2,36.218,-96.0013
F2,36.284,-95.6384
F2,30.9968,-87.2281
F2,40.7135,-89.9146
F2,32.4991,-95.4076
F2,31.2724,-86.8483
F2,35.7109,-94.4851
F2,35.7585,-94.4635
F2,34.66,-100.7
F2,34.593,-96.884
F2,37.7947,-99.3725
F2,34.4679,-86.9299
F2,32.0391,-101.5283
F2,32.1271,-85.5662
F2,33.326,-86.9965
F2,31.8922,-101.4981
F2,30.5284,-94.0183
F2,38.2616,-100.0515
F2,40.8213,-96.0074
F2,43.8634,-103.2461
F2,47.77,-98.86
F2,47.5,-96.41
F2,36.194,-97.171
F2,36.217,-97.141
F2,45.1237,-94.5454
F2,38.1244,-91.2033
F2,42.09,-101.83
F2,36.4966,-98.0699
F2,36.246,-97.115
F2,48.63,-99.47
F2,45.2969,-94.4144
F2,46.4449,-93.9158
F2,39.133,-99.1814
F2,39.05,-99.2218
F2,42.1531,-92.0327
F2,41.8785,-91.8316
F2,37.4635,-86.878
F2,40.1198,-102.2327
F2,30.4034,-99.467
F2,43.0301,-100.4275
F2,48.56,-99.61
F2,37.9625,-76.8699
F2,40.0018,-86.8735
F2,35.4046,-84.6371
F2,40.5621,-90.6736
F2,39.9615,-86.3367
F2,38.7407,-97.5156
F2,45.72,-123.94
F2,38.1021,-82.6289
F2,42.8151,-102.3054
F2,37.6999,-100.0935
F2,37.646,-100.0988
F2,35.4429,-101.6226
F2,34.69,-85.78
F2,34.74,-86.53
F2,34.5415,-87.9038
F2,30.3069,-96.0471
F2,37.8411,-96.3154
F2,34.1946,-87.4701
F2,34.0699,-87.2016
F2,40.23,-104.17
F2,35.2534,-85.4383
F2,35.2481,-85.4459
F2,41.2527,-84.646
F2,41.3231,-84.3803
F2,40.81,-85.4355
F2,41.3669,-88.71
F2,40.9183,-88.7776
F2,31.7753,-92.0083
F2,34.5035,-92.7678
F2,40.7567,-95.5628
F2,32.9005,-90.0257
F2,33.3875,-89.6463
F2,31.4795,-91.4255
F2,32.8556,-90.0951
F2,31.9338,-90.9845
F2,31.7314,-89.6559
F2,32.902,-94.0431
F2,32.5199,-94.2529
F2,32.8087,-94.1962
F2,31.5704,-84.8654
F2,32.8883,-93.6432
F2,32.8808,-94.0723
F2,31.6824,-93.0381
F2,31.6195,-84.7874
F2,32.4825,-94.4499
F2,31.8476,-88.2905
F2,31.0817,-99.2111
F2,31.384,-89.1461
F2,40.924,-89.2983
F2,36.717,-90.804
F2,36.6169,-89.3918
F2,40.6891,-92.876
F2,36.569,-89.1867
F2,40.6174,-93.2085
F2,40.392,-89.5381
F2,36.5827,-88.6263
F2,30.7928,-92.6769
F2,38.5991,-87.1394
F2,38.6573,-87.0782
F2,38.69,-86.3406
F2,38.7991,-86.0166
F2,36.74,-76.23
F2,36.7568,-76.1486
F2,35.2461,-95.95
F2,31.9849,-80.9971
F2,35.798,-80.783
F2,35.7583,-95.3846
F2,34.51,-81.967
F2,34.972,-81.989
F2,36.5033,-89.0837
F2,31.8442,-94.4768
F2,31.815,-94.4989
F2,35.9252,-93.388
F2,36.7772,-89.58
F2,36.023,-92.94
F2,31.7365,-92.0389
F2,35.37,-100.29
F2,31.7476,-92.1618
F2,31.5788,-92.2513
F2,45.2551,-92.1562
F2,34.9262,-92.2479
F2,31.2767,-85.0086
F2,31.5115,-92.2521
F2,40.3779,-91.6274
F2,31.369,-84.7196
F2,35.22,-91.68
F2,29.541,-95.7149
F2,37.8222,-89.7124
F2,31.8672,-89.669
F2,35.1017,-94.5783
F2,31.1292,-85.4856
F2,31.1855,-89.4799
F2,38.1797,-87.9474
F2,32.34,-81.56
F2,32.4914,-88.602
F2,30.3128,-90.5857
F2,32.4393,-89.5248
F2,30.3365,-90.4702
F2,30.3871,-90.2435
F2,29.4907,-98.4991
F2,40.7284,-82.7968
F2,30.5443,-97.3525
F2,30.5501,-97.3594
F2,32.8592,-83.3733
F2,43.34,-95.68
F2,36.7197,-94.4324
F2,40.5851,-94.7771
F2,41.1777,-82.9741
F2,31.2567,-84.9037
F2,31.9224,-84.793
F2,41.5189,-80.6467
F2,32.3323,-82.9856
F2,31.1255,-92.5368
F2,27.5739,-80.8352
F2,32.5409,-84.6735
F2,48.81,-98.21
F2,48.26,-99.74
F2,42.4636,-104.0529
F2,43.6916,-106.685
F2,38.404,-87.071
F2,41.8219,-103.3408
F2,33.3089,-81.3711
F2,41.002,-104.3051
F2,42.276,-104.1957
F2,41.8294,-99.5806
F2,36.1097,-95.9367
F2,28.6864,-80.8366
F2,33.3793,-88.0344
F2,34.1522,-86.6058
F2,40.3491,-85.3483
F2,31.7435,-95.1926
F2,31.49,-97.67
F2,28.1529,-81.8798
F2,40.3789,-85.2575
F2,40.5092,-84.8028
F2,41.3425,-75.6538
F2,32.7717,-95.767
F2,32.251,-95.9803
F2,31.8934,-94.9435
F2,40.3977,-85.2066
F2,40.5408,-84.5732
F2,38.6056,-100.9164
F2,41.4092,-91.0732
F2,36.2634,-80.4434
F2,41.2525,-75.7638
F2,42.7416,-78.8575
F2,35.743,-81.39
F2,41.1533,-90.0811
F2,40.7892,-82.877
F2,34.764,-82.76
F2,35.114,-81.727
F2,42.2735,-91.3635
F2,34.133,-98.894
F2,42.2958,-91.1641
F2,42.2906,-91.1883
F2,32.8318,-84.4239
