Tornado ID,Date/Time,Latitude,Longitude,Fujita scale,Unnamed: 5,TOR_F_SCALE
1235,2013-03-21 08:30:00,-35.967,146.032,3,,F3
1341,2013-01-26 17:40:00,-25.18,152.61,3,,F3
