TOR_F_SCALE,BEGIN_LAT,BEGIN_LON
F1,40.5777,-80.8628
F1,42.1155,-83.4135
F1,33.7686,-92.0312
F1,38.8619,-100.5457
F1,34.5775,-88.9967
F1,37.8628,-84.8352
F1,36.5576,-103.0024
F1,37.5193,-97.8367
F1,37.5854,-97.6434
F1,35.6989,-87.8503
F1,36.3308,-86.6444
F1,44.195,-88.738
F1,35.1853,-91.0762
F1,35.2346,-81.0166
F1,35.9616,-80.0785
F1,36.2677,-78.9007
F1,35.691,-80.431
F1,38.4878,-101.2062
F1,40.1,-96.9962
F1,38.71,-83.65
F1,39.03,-83.88
F1,32.3699,-96.1034
F1,36.589,-96.904
F1,35.342,-96.441
F1,35.9403,-96.0619
F1,33.3366,-90.4158
F1,35.952,-96.0295
F1,36.5821,-92.3718
F1,35.8545,-96.3242
F1,34.5975,-88.9637
F1,35.5775,-96.5336
F1,35.2041,-91.0417
F1,35.684,-88.1386
F1,36.6379,-92.2898
F1,36.4978,-92.5886
F1,35.5205,-96.7803
F1,34.59,-97.1734
F1,36.435,-99.621
F1,34.623,-82.718
F1,32.577,-88.8151
F1,39.037,-83.8711
F1,33.801,-86.9564
F1,31.9379,-89.6386
F1,38.3555,-102.8824
F1,34.665,-97.781
F1,35.3603,-96.333
F1,35.4898,-96.4835
F1,35.4239,-95.7757
F1,36.6701,-94.7875
F1,35.4362,-95.7177
F1,35.5864,-95.1276
F1,35.5535,-94.8769
F1,35.5293,-95.3438
F1,35.4634,-95.6807
F1,35.5026,-95.4784
F1,41.0035,-96.0641
F1,35.97,-98.1379
F1,40.6754,-86.7451
F1,45.21,-106.2
F1,35.248,-97.142
F1,36.12,-97.3288
F1,33.956,-97.037
F1,35.7347,-96.5499
F1,34.24,-96.404
F1,35.5722,-95.1987
F1,35.9972,-96.1317
F1,36.1205,-94.3553
F1,33.7387,-88.4347
F1,34.681,-97.743
F1,34.882,-97.424
F1,34.2257,-98.1122
F1,36.919,-97.528
F1,36.941,-97.462
F1,36.955,-97.435
F1,35.3395,-96.3089
F1,35.312,-97.48
F1,35.306,-97.421
F1,35.249,-97.142
F1,35.1703,-97.4498
F1,36.1413,-95.5111
F1,35.93,-95.1321
F1,36.03,-94.9053
F1,36.6613,-94.8252
F1,35.466,-98.931
F1,35.5222,-90.6177
F1,36.539,-97.07
F1,36.507,-97.09
F1,42.9943,-82.6119
F1,41.9522,-80.5974
F1,45.5865,-91.9767
F1,38.2147,-101.0888
F1,41.5909,-80.6307
F1,32.5248,-87.8399
F1,32.5449,-87.8246
F1,33.6794,-87.5386
F1,32.5731,-88.8309
F1,36.9447,-91.9653
F1,35.789,-87.973
F1,35.8226,-87.8937
F1,43.9245,-88.9129
F1,41.9359,-83.3274
F1,44.2413,-95.3601
F1,43.6987,-93.2945
F1,40.7732,-89.9174
F1,40.7616,-89.8175
F1,43.1145,-89.6479
F1,42.9102,-88.2148
F1,42.6335,-90.0408
F1,43.8103,-93.1627
F1,47.9946,-106.0854
F1,48.74,-99.17
F1,42.898,-88.9835
F1,43.7634,-93.3179
F1,46.7418,-100.9995
F1,34.2432,-89.8904
F1,37.4379,-102.1713
F1,41.1005,-89.0869
F1,43.8482,-93.2443
F1,40.57,-81.82
F1,46.04,-101.98
F1,45.9918,-102.6418
F1,36.2867,-86.7464
F1,41.2573,-85.8823
F1,41.53,-83.87
F1,42.0219,-77.7488
F1,41.99,-76.36
F1,42.0467,-83.6751
F1,44.87,-99.39
F1,44.1067,-94.2189
F1,37.8031,-86.1709
F1,37.0967,-96.9703
F1,40.5165,-81.665
F1,38.77,-103.48
F1,37.0724,-97.0313
F1,45.4248,-99.7948
F1,43.6607,-93.4748
F1,42.0044,-77.8375
F1,46.0506,-101.9796
F1,43.5713,-93.6484
F1,43.6468,-70.8412
F1,47.0626,-99.9262
F1,45.9058,-95.5924
F1,30.0104,-94.4157
F1,43.5046,-70.8091
F1,39.96,-102.96
F1,40.1608,-103.564
F1,42.8883,-89.1618
F1,44.5007,-93.1145
F1,41.6823,-73.013
F1,41.6872,-73.0845
F1,36.2534,-86.7778
F1,39.0184,-81.3504
F1,41.6938,-73.075
F1,30.6706,-88.1535
F1,43.89,-92.87
F1,44.6654,-93.1864
F1,30.526,-87.5688
F1,31.312,-95.6555
F1,39.9165,-84.6848
F1,43.9108,-93.0454
F1,37.0276,-94.9406
F1,44.0649,-92.5395
F1,44.4497,-90.8017
F1,36.6148,-83.7163
F1,39.7156,-82.1582
F1,46.05,-96.1
F1,43.5201,-89.1437
F1,45.53,-95.12
F1,45.9996,-95.7699
F1,41.6723,-72.965
F1,34.6854,-85.7816
F1,39.5587,-82.7964
F1,39.3665,-76.5705
F1,39.5397,-82.6933
F1,42.6633,-82.9779
F1,40.06,-74.49
F1,43.9766,-107.4897
F1,43.2664,-89.5225
F1,44.2965,-88.078
F1,42.975,-89.7288
F1,41.5239,-75.1793
F1,41.5115,-75.1404
F1,40.9802,-84.6112
F1,38.582,-120.979
F1,41.7178,-75.4847
F1,41.4285,-86.8948
F1,46.6369,-97.1597
F1,40.49,-81.53
F1,41.7097,-75.4665
F1,41.64,-75.32
F1,41.8319,-89.1685
F1,32.5459,-96.6283
F1,41.181,-73.1816
F1,33.6096,-86.7093
F1,38.5073,-87.7046
F1,40.4781,-81.755
F1,42.93,-74.33
F1,42.9247,-74.3055
F1,41.5369,-75.1211
F1,40.9897,-84.604
F1,34.7041,-85.7236
F1,29.9914,-82.1998
F1,41.1083,-85.4717
F1,40.9798,-85.6149
F1,41.0645,-84.3498
F1,39.3721,-76.5651
F1,33.86,-96.5
F1,46.4512,-97.8742
F1,36.39,-78.95
F1,36.19,-79.22
F1,34.649,-87.1943
F1,41.3603,-93.6535
F1,41.9126,-88.5181
F1,37.577,-77.4132
F1,37.5692,-77.4552
F1,35.2945,-84.77
F1,35.67,-84.1522
F1,36.343,-80.295
F1,40.4711,-85.5402
F1,41.1549,-84.9801
F1,36.26,-80.36
F1,36.8607,-87.529
F1,35.8374,-87.2672
F1,48.27,-96.64
F1,48.2,-97.85
F1,47.25,-97.67
F1,47.01,-98.11
F1,48.27,-97.13
F1,47.64,-95.43
F1,33.4033,-112.8273
F1,27.2929,-98.6688
F1,46.2963,-95.23
F1,47.84,-96.82
F1,41.0785,-87.9699
F1,47.96,-97.21
F1,39.6684,-97.9971
F1,47.78,-96.49
F1,42.0834,-90.6883
F1,42.7135,-94.6811
F1,40.91,-73.91
F1,48.25,-97.16
F1,41.72,-77.7
F1,46.087,-95.437
F1,38.3885,-98.8189
F1,46.08,-90.22
F1,48.54,-95.62
F1,48.46,-95.62
F1,45.0291,-101.6809
F1,38.4783,-98.3529
F1,41.5238,-85.7579
F1,41.0734,-87.741
F1,41.5052,-87.7118
F1,44.2072,-70.4637
F1,41.3679,-93.5299
F1,35.506,-81.076
F1,28.151,-97.7433
F1,42.7031,-87.9153
F1,42.97,-95.78
F1,45.7977,-92.7683
F1,40.0457,-99.7657
F1,47.18,-95.38
F1,47.34,-95.49
F1,47.93,-96.38
F1,47.16,-95.15
F1,34.5474,-85.5183
F1,41.762,-73.1277
F1,40.6488,-86.4285
F1,41.0741,-84.3419
F1,35.4239,-95.7364
F1,39.5645,-82.8285
F1,46.4945,-95.3106
F1,35.108,-111.965
F1,34.981,-111.876
F1,32.3701,-92.8346
F1,30.4368,-89.15
F1,33.281,-93.383
F1,33.318,-92.665
F1,38.34,-100.07
F1,32.494,-93.295
F1,35.8377,-95.6423
F1,29.779,-90.82
F1,36.0584,-95.3841
F1,30.65,-91.0878
F1,32.1878,-93.3254
F1,36.0982,-95.1415
F1,33.675,-94.096
F1,36.1389,-94.7574
F1,34.8109,-88.7916
F1,36.2264,-94.9542
F1,35.0021,-95.2106
F1,36.1845,-94.6387
F1,36.2418,-94.533
F1,33.195,-93.889
F1,41.5306,-81.3629
F1,42.4364,-95.4499
F1,48.26,-95.8
F1,42.5751,-94.9438
F1,30.83,-85.18
F1,39.6047,-91.7412
F1,39.3361,-91.1328
F1,36.0541,-90.4205
F1,39.7007,-92.0526
F1,39.2965,-91.2967
F1,35.3952,-85.3665
F1,35.4278,-85.3214
F1,38.575,-77.7605
F1,30.2959,-87.4295
F1,38.145,-99.387
F1,36.615,-81.664
F1,35.8502,-83.0225
F1,35.268,-84.605
F1,38.599,-100.687
F1,38.763,-75.165
F1,35.45,-84.46
F1,42.0124,-85.6361
F1,35.954,-83.286
F1,31.27,-82.44
F1,37.562,-100.706
F1,33.1431,-81.9098
F1,36.1419,-82.6418
F1,31.4296,-89.7624
F1,36.68,-81.98
F1,40.7541,-84.6896
F1,35.042,-98.523
F1,39.6864,-92.0426
F1,35.218,-84.703
F1,35.04,-85.1
F1,35.92,-83.97
F1,31.3707,-89.8349
F1,30.6,-93.87
F1,34.8095,-81.201
F1,30.7235,-91.1578
F1,34.99,-86.5048
F1,35.8899,-76.2484
F1,33.9511,-95.1416
F1,31.1902,-92.4322
F1,33.63,-95.182
F1,38.4062,-91.8152
F1,33.4979,-80.2256
F1,28.7367,-82.0988
F1,27.9858,-82.0226
F1,31.2257,-95.0749
F1,30.6695,-89.4527
F1,38.8604,-84.8842
F1,30.4022,-88.7198
F1,40.5008,-84.9805
F1,40.0485,-82.2822
F1,38.9123,-84.4522
F1,40.4519,-85.537
F1,38.705,-84.5133
F1,40.3945,-85.7099
F1,39.0163,-88.8341
F1,38.775,-89.9019
F1,38.7807,-89.9818
F1,33.3548,-80.0368
F1,39.6669,-92.0356
F1,38.6092,-90.6859
F1,35.13,-85.35
F1,36.9944,-89.012
F1,33.7186,-80.7152
F1,33.85,-80.43
F1,37.1855,-87.18
F1,38.3369,-85.6414
F1,37.52,-84.68
F1,39.5476,-83.2539
F1,35.582,-77.5974
F1,41.5704,-95.842
F1,38.5815,-90.8248
F1,35.179,-85.28
F1,38.2953,-80.5271
F1,38.5769,-90.9395
F1,38.5009,-91.4039
F1,32.61,-81.91
F1,31.6487,-93.3356
F1,41.1984,-94.7511
F1,39.9509,-85.8192
F1,41.7131,-96.4071
F1,37.8661,-77.6292
F1,37.4834,-89.243
F1,37.0555,-90.7
F1,34.8004,-86.6226
F1,34.4901,-86.2613
F1,34.9406,-88.0564
F1,37.6743,-76.6037
F1,35.729,-80.508
F1,38.502,-78.838
F1,34.4754,-79.4086
F1,45.65,-88.5253
F1,38.388,-78.865
F1,34.6007,-78.0641
F1,36.3,-82.4341
F1,34.2486,-86.2582
F1,34.2575,-86.3088
F1,35.909,-81.322
F1,35.588,-96.267
F1,34.5537,-95.672
F1,34.5314,-79.3002
F1,36.3951,-80.5721
F1,45.3496,-89.3822
F1,44.1327,-89.0045
F1,44.1612,-88.8855
F1,36.3037,-82.3923
F1,33.4164,-79.4516
F1,33.4631,-79.3701
F1,34.5097,-78.1949
F1,44.2851,-88.1098
F1,40.6973,-84.4255
F1,36.8251,-84.2241
F1,38.263,-76.666
F1,39.9988,-89.6946
F1,36.7645,-95.8126
F1,36.767,-95.8099
F1,33.7599,-90.2297
F1,34.7501,-92.3773
F1,34.4806,-92.4726
F1,33.834,-93.1313
F1,44.0378,-88.3214
F1,37.39,-82.64
F1,35.847,-81.432
F1,34.8108,-95.664
F1,34.5424,-92.2479
F1,44.2874,-88.7391
F1,40.8576,-84.082
F1,34.6777,-79.0098
F1,34.4419,-95.7417
F1,35.9862,-95.4067
F1,35.0022,-86.6981
F1,34.5988,-92.1469
F1,43.0218,-75.1822
F1,34.7554,-86.866
F1,34.2619,-86.4529
F1,40.3453,-86.8953
F1,32.2702,-97.4159
F1,32.4143,-97.233
F1,44.0754,-89.6184
F1,36.4564,-77.6327
F1,36.0968,-75.8325
F1,34.98,-94.4419
F1,34.7298,-95.1245
F1,34.7553,-95.0599
F1,34.789,-86.7716
F1,37.028,-80.774
F1,32.4313,-95.7028
F1,44.63,-91.19
F1,42.1465,-89.1759
F1,43.9954,-90.0936
F1,44.0864,-89.5981
F1,36.3059,-76.7139
F1,35.4893,-94.1774
F1,35.2759,-94.0217
F1,42.6067,-95.5435
F1,34.6365,-95.4727
F1,34.5941,-95.5835
F1,40.1362,-86.6336
F1,35.9774,-86.657
F1,36.0841,-87.8069
F1,34.1989,-78.7435
F1,35.1394,-90.1807
F1,34.9285,-94.708
F1,34.9399,-94.6715
F1,38.179,-79.215
F1,38.5301,-87.5332
F1,44.69,-91.14
F1,34.808,-87.878
F1,39.918,-87.4083
F1,31.5313,-96.5381
F1,32.7721,-96.4716
F1,32.9888,-96.1126
F1,39.9566,-87.2533
F1,38.3072,-87.25
F1,38.43,-87.0397
F1,37.4258,-86.4894
F1,36.7086,-85.6086
F1,33.2016,-85.0034
F1,38.18,-87.47
F1,33.5268,-83.6821
F1,33.5125,-83.7117
F1,38.3036,-86.8425
F1,36.6492,-85.18
F1,39.681,-77.747
F1,34.3271,-87.3742
F1,34.4495,-86.0869
F1,38.3697,-98.5803
F1,35.8254,-93.526
F1,39.7964,-83.9634
F1,38.261,-98.7692
F1,39.22,-93.06
F1,33.8153,-90.1897
F1,34.7333,-85.5578
F1,33.244,-84.9462
F1,38.4403,-86.6147
F1,38.4689,-86.6017
F1,39.9909,-83.7618
F1,33.2288,-83.3138
F1,29.7689,-89.7899
F1,38.1966,-87.4271
F1,34.3366,-96.2186
F1,37.2583,-85.5036
F1,33.62,-83.3575
F1,37.3445,-88.843
F1,33.7408,-90.2436
F1,32.9045,-90.4135
F1,35.1788,-92.1163
F1,35.2053,-92.4738
F1,36.6394,-85.5153
F1,36.6731,-85.4822
F1,37.0944,-86.6947
F1,38.4453,-96.1611
F1,39.5464,-89.4616
F1,34.2911,-93.5089
F1,34.5386,-93.9332
F1,34.3086,-93.4792
F1,38.5856,-86.2558
F1,37.7044,-88.2977
F1,38.7962,-85.356
F1,40.9144,-87.1612
F1,41.9309,-84.9767
F1,34.5254,-95.8314
F1,34.5134,-95.7228
F1,34.4975,-93.9936
F1,34.1301,-96.7901
F1,32.7119,-83.7127
F1,38.3256,-85.7328
F1,41.2343,-82.6909
F1,37.4353,-90.14
F1,34.6365,-92.961
F1,36.246,-79.3558
F1,34.2798,-86.3935
F1,34.6004,-85.5835
F1,34.3836,-86.297
F1,34.2554,-86.3491
F1,34.8586,-85.5323
F1,37.6119,-85.8667
F1,26.1184,-98.1937
F1,32.9958,-84.321
F1,32.3749,-84.8532
F1,37.0571,-77.6902
F1,36.684,-81.541
F1,35.825,-93.5305
F1,33.4319,-82.7598
F1,37.2047,-89.1807
F1,38.4125,-85.4108
F1,34.6166,-96.5468
F1,34.8853,-92.4563
F1,34.8903,-92.4467
F1,32.6,-82.8309
F1,37.0749,-89.1764
F1,34.638,-84.5923
F1,32.8628,-83.716
F1,37.5328,-89.5413
F1,33.9292,-86.8617
F1,33.944,-86.8272
F1,33.9526,-86.7969
F1,34.8057,-92.6075
F1,39.5717,-89.2741
F1,34.5284,-95.74
F1,38.3221,-87.22
F1,36.7364,-86.6439
F1,38.2517,-84.4504
F1,37.3831,-86.5611
F1,34.1779,-85.0425
F1,38.6191,-90.7161
F1,30.4493,-93.4417
F1,38.6214,-90.6909
F1,34.5748,-84.6465
F1,36.725,-79.427
F1,33.2664,-84.7997
F1,30.88,-90.61
F1,38.7138,-90.1643
F1,33.3375,-84.412
F1,36.5256,-88.889
F1,27.7136,-97.9373
F1,34.2496,-81.728
F1,38.5539,-86.4801
F1,38.27,-87.7906
F1,37.7467,-83.3719
F1,36.5309,-88.8637
F1,38.8669,-89.5493
F1,34.7782,-92.8653
F1,34.8437,-92.7897
F1,30.0536,-95.1519
F1,34.7304,-92.0772
F1,36.8114,-93.3055
F1,32.291,-94.6588
F1,36.5473,-88.8167
F1,40.295,-76.6069
F1,33.4386,-88.8419
F1,31.4438,-94.9787
F1,31.3645,-87.8856
F1,32.1132,-88.4461
F1,31.4568,-95.0273
F1,34.6586,-92.2941
F1,31.7278,-92.3553
F1,37.0444,-88.1521
F1,38.0029,-88.92
F1,37.1849,-88.7949
F1,31.2096,-87.2019
F1,31.72,-92.41
F1,33.701,-93.586
F1,38.247,-87.2612
F1,34.2801,-94.0475
F1,34.5614,-94.2533
F1,36.7579,-87.4168
F1,31.222,-86.764
F1,37.0756,-88.1021
F1,31.237,-86.701
F1,34.451,-92.6176
F1,38.0956,-88.1012
F1,37.1278,-90.5339
F1,37.2112,-90.3706
F1,35.172,-93.294
F1,40.2012,-78.1405
F1,37.8577,-89.1356
F1,35.0095,-93.3579
F1,38.3476,-88.9352
F1,38.3147,-88.7304
F1,32.0886,-95.2134
F1,39.861,-82.537
F1,38.0386,-88.452
F1,37.4893,-89.9587
F1,37.2041,-90.35
F1,33.4496,-86.7883
F1,32.6004,-87.0091
F1,46.91,-95.1
F1,34.7522,-92.9694
F1,34.8767,-92.6957
F1,34.77,-86.79
F1,39.3274,-85.5213
F1,34.5281,-92.0547
F1,34.5339,-92.0297
F1,40.625,-76.2108
F1,34.0894,-86.5342
F1,33.2506,-88.1814
F1,33.9419,-85.7771
F1,33.9558,-85.7399
F1,32.8478,-87.4922
F1,32.47,-87.2346
F1,39.3532,-85.509
F1,39.4944,-87.4483
F1,39.7467,-87.1431
F1,45.6088,-91.6253
F1,41.422,-96.474
F1,34.5273,-91.9124
F1,34.3003,-94.3442
F1,41.7855,-80.5008
F1,40.3601,-88.8209
F1,32.8837,-87.4208
F1,32.3776,-87.1618
F1,39.1251,-86.6112
F1,34.8235,-85.6301
F1,45.035,-93.2841
F1,35.6643,-91.3443
F1,35.1784,-92.1565
F1,43.9028,-90.91
F1,33.5208,-87.6997
F1,38.6764,-88.3688
F1,33.1169,-87.0081
F1,33.1318,-86.9693
F1,36.6094,-94.9196
F1,32.5697,-99.9799
F1,35.1913,-92.1157
F1,35.0511,-91.9398
F1,34.9522,-92.8326
F1,34.9309,-91.7342
F1,32.5095,-86.668
F1,36.02,-84.1626
F1,46.85,-96.74
F1,47.66,-96.81
F1,36.0714,-95.0628
F1,39.8245,-87.6562
F1,40.3661,-87.5862
F1,34.6372,-85.7691
F1,32.5639,-86.6064
F1,46.71,-96.87
F1,32.3526,-86.8712
F1,44.2491,-89.9702
F1,44.2948,-89.7247
F1,35.44,-94.4595
F1,38.6884,-86.3351
F1,40.7743,-91.2255
F1,40.9058,-91.1814
F1,32.904,-87.3625
F1,41.8922,-76.527
F1,44.9597,-93.3472
F1,41.9739,-89.5696
F1,40.5516,-76.9328
F1,33.0158,-85.2938
F1,32.6426,-87.8456
F1,33.3507,-86.4013
F1,33.3818,-86.3703
F1,32.5519,-87.3142
F1,34.2548,-86.4307
F1,36.4103,-96.5812
F1,42.2026,-89.3215
F1,33.9305,-86.8592
F1,32.3824,-86.8297
F1,37.9723,-89.2521
F1,32.9719,-85.3688
F1,34.3402,-93.436
F1,42.4584,-89.0128
F1,42.372,-89.1681
F1,32.9921,-88.3403
F1,32.8692,-85.8926
F1,36.1975,-94.5859
F1,34.3723,-93.4079
F1,34.397,-93.393
F1,40.9607,-87.1563
F1,33.9471,-86.8206
F1,33.2448,-87.8817
F1,42.7759,-84.2676
F1,34.87,-97.0324
F1,40.9409,-87.2104
F1,34.6452,-87.079
F1,32.8231,-86.0075
F1,33.6792,-86.5699
F1,33.2477,-86.5256
F1,34.2416,-93.7019
F1,33.9666,-93.5451
F1,35.4493,-94.441
F1,35.2781,-93.9515
F1,39.857,-88.8445
F1,39.8821,-77.6346
F1,43.89,-90.9351
F1,32.1007,-88.0499
F1,34.7201,-93.1026
F1,39.8804,-88.7739
F1,40.2545,-77.036
F1,33.378,-86.7509
F1,36.8706,-78.382
F1,41.0229,-87.6272
F1,41.4523,-77.5125
F1,41.4059,-77.4655
F1,33.83,-86.8012
F1,30.3465,-89.9379
F1,33.0142,-92.6827
F1,35.85,-76.21
F1,36.159,-75.7524
F1,34.828,-78.146
F1,31.617,-93.406
F1,30.5921,-89.9525
F1,30.4427,-88.9339
F1,30.4934,-89.7288
F1,40.8766,-94.5653
F1,40.8784,-94.5653
F1,40.3302,-78.0291
F1,32.3725,-94.4632
F1,32.93,-92.77
F1,35.5526,-76.5442
F1,37.0674,-90.5611
F1,41.9018,-95.9681
F1,40.2333,-78.218
F1,38.659,-77.592
F1,32.1334,-90.6135
F1,32.9763,-91.4311
F1,34.375,-86.2005
F1,34.622,-92.05
F1,35.8025,-90.5074
F1,31.88,-84.74
F1,30.85,-90.14
F1,41.959,-77.4578
F1,38.4525,-122.7082
F1,40.38,-77.5896
F1,32.975,-92.7232
F1,45.1705,-93.7044
F1,33.1223,-86.9194
F1,38.6985,-84.5393
F1,34.8138,-86.7773
F1,27.8716,-82.8509
F1,34.532,-94.9631
F1,34.5389,-94.9375
F1,27.8766,-82.5025
F1,39.8506,-82.5908
F1,30.3246,-90.5735
F1,34.7313,-86.7863
F1,39.4144,-77.2398
F1,27.9013,-82.4126
F1,39.8072,-82.9183
F1,30.6677,-89.969
F1,27.8983,-82.6935
F1,32.782,-92.448
F1,38.53,-87.7866
F1,34.6365,-92.9418
F1,36.8516,-87.843
F1,42.9231,-94.2771
F1,32.2105,-86.5114
F1,37.05,-89.0554
F1,36.5,-88.6761
F1,42.1956,-95.6493
F1,42.734,-94.7442
F1,42.6895,-94.8141
F1,42.6912,-94.8141
F1,36.5503,-90.5258
F1,31.1645,-92.577
F1,32.2848,-94.658
F1,32.3589,-94.4936
F1,36.0134,-94.932
F1,40.737,-76.0501
F1,34.7708,-91.9045
F1,30.0864,-81.6914
F1,32.8232,-84.692
F1,34.3799,-84.3634
F1,39.7485,-99.7585
F1,37.9378,-77.5228
F1,37.2916,-78.3689
F1,37.3063,-78.3566
F1,37.7099,-77.8192
F1,42.8982,-74.1678
F1,42.9139,-74.1301
F1,35.1707,-97.6225
F1,34.0829,-84.5627
F1,34.8689,-92.7551
F1,33.2625,-89.2957
F1,32.6646,-88.8355
F1,36.099,-86.093
F1,33.2839,-89.24
F1,32.5548,-85.6294
F1,32.5369,-85.6566
F1,35.44,-84.41
F1,35.11,-85.29
F1,34.987,-85.271
F1,38.03,-78.19
F1,37.4774,-77.125
F1,44.166,-96.106
F1,35.04,-85.07
F1,35.44,-84.42
F1,34.99,-85.333
F1,35.0681,-85.0964
F1,35.0129,-85.2144
F1,31.6608,-89.3275
F1,35.54,-84.3
F1,35.455,-84.448
F1,38.943,-91.4702
F1,47.35,-98.31
F1,42.64,-100.26
F1,47.28,-98.33
F1,41.4276,-98.78
F1,47.62,-99.14
F1,39.5215,-99.8788
F1,39.5527,-99.8266
F1,44.5412,-95.5519
F1,43.6676,-88.8658
F1,46.6642,-105.3
F1,44.6479,-95.2209
F1,38.2025,-85.5488
F1,43.7028,-88.8852
F1,39.9463,-99.6262
F1,44.7979,-95.102
F1,43.7837,-88.8856
F1,46.26,-98.84
F1,47.31,-97.11
F1,40.0079,-99.588
F1,44.5866,-95.3861
F1,38.1906,-85.6192
F1,43.7711,-88.8848
F1,46.25,-97.42
F1,46.02,-97.11
F1,41.5321,-73.2178
F1,47.33,-100.51
F1,48.3,-100.0
F1,42.0474,-87.9504
F1,46.93,-98.03
F1,44.51,-95.54
F1,44.5418,-95.4445
F1,30.7677,-89.1647
F1,30.4527,-88.1098
F1,36.9806,-101.0535
F1,31.8439,-94.7578
F1,30.3906,-87.4509
F1,27.8685,-97.9442
F1,41.4528,-96.2468
F1,32.3867,-86.2184
F1,31.448,-93.318
F1,31.4753,-93.2362
F1,33.7478,-90.6578
F1,30.6165,-89.6558
F1,30.5434,-89.12
F1,32.7537,-86.2916
F1,33.7866,-90.5467
F1,35.697,-84.879
F1,42.14,-72.48
F1,42.14,-72.23
F1,33.7933,-90.7814
F1,29.8587,-89.778
F1,34.9845,-85.6
F1,35.807,-80.0097
F1,29.366,-98.632
F1,38.7016,-86.309
F1,31.2665,-88.8278
F1,35.109,-97.451
F1,38.7118,-86.3088
F1,38.686,-86.3403
F1,39.52,-122.2
